23-04-03 11:30,22.80,52.50
23-04-03 12:00,22.60,48.60
23-04-03 12:30,22.60,48.80
23-04-03 13:00,22.70,51.10
23-04-03 13:30,22.60,51.10
23-04-03 14:00,22.60,51.10
23-04-03 14:30,22.60,51.60
