2023-04-15 03:30:00,0,Good
2023-04-15 03:45:00,9.7,Good
2023-04-15 04:00:00,16.6,Moderate
2023-04-15 04:15:00,31.0,Moderate
2023-04-15 04:30:00,25.1,Moderate
2023-04-15 04:45:00,11.8,Good
2023-04-15 05:00:00,23.7,Moderate
2023-04-15 05:15:00,12.2,Good
2023-04-15 05:30:00,29.2,Moderate
2023-04-15 05:45:00,30.4,Moderate
2023-04-15 06:00:00,18.0,Moderate
2023-04-15 06:15:00,27.1,Moderate
2023-04-15 06:30:00,45.5,Unhealthy for Sensitive Groups
2023-04-15 06:45:00,17.1,Moderate
2023-04-15 07:00:00,19.8,Moderate
2023-04-15 07:15:00,19.8,Moderate
2023-04-15 07:30:00,17.3,Moderate
2023-04-15 07:45:00,15.9,Moderate
2023-04-15 08:00:00,26.5,Moderate
2023-04-15 08:15:00,6.7,Good
2023-04-15 08:30:00,36.1,Unhealthy for Sensitive Groups
2023-04-15 08:45:00,0,Good
2023-04-15 09:00:00,0,Good
2023-04-15 09:15:00,0,Good
2023-04-15 09:30:00,0,Good
2023-04-15 09:45:00,0,Good
2023-04-15 10:00:00,20.1,Moderate
2023-04-15 10:15:01,7.2,Good
2023-04-15 10:30:00,32.6,Moderate
2023-04-15 10:45:01,25.8,Moderate
2023-04-15 11:00:00,29.5,Moderate
2023-04-15 11:15:01,22.6,Moderate
2023-04-15 11:30:00,26.3,Moderate
2023-04-15 11:45:01,31.1,Moderate
2023-04-15 12:00:00,9.7,Good
2023-04-15 12:15:01,16.4,Moderate
2023-04-15 12:30:00,13.4,Moderate
2023-04-15 12:45:01,19.6,Moderate
2023-04-15 13:00:00,27.2,Moderate
2023-04-15 13:15:01,25.8,Moderate
2023-04-15 13:30:00,21.9,Moderate
2023-04-15 13:45:01,29.0,Moderate
2023-04-15 14:00:00,16.1,Moderate
2023-04-15 14:15:00,16.2,Moderate
2023-04-15 14:30:00,16.6,Moderate
2023-04-15 14:45:00,35.7,Moderate
2023-04-15 15:00:00,25.6,Moderate
2023-04-15 15:15:00,25.1,Moderate
2023-04-15 15:30:00,21.2,Moderate
2023-04-15 15:45:00,23.2,Moderate
2023-04-15 16:00:00,13.6,Moderate
2023-04-15 16:15:01,24.9,Moderate
2023-04-15 16:30:00,19.8,Moderate
2023-04-15 16:45:01,26.2,Moderate
2023-04-15 17:00:00,35.9,Moderate
2023-04-15 17:15:01,12.3,Good
2023-04-15 17:30:00,15.7,Moderate
2023-04-15 17:45:01,20.1,Moderate
2023-04-15 18:00:01,21.2,Moderate
2023-04-15 18:15:00,20.5,Moderate
2023-04-15 18:30:01,18.0,Moderate
2023-04-15 18:45:00,15.4,Moderate
2023-04-15 19:00:01,31.3,Moderate
2023-04-15 19:15:00,28.7,Moderate
2023-04-15 19:30:01,13.2,Moderate
2023-04-15 19:45:00,18.0,Moderate
2023-04-15 20:00:01,18.9,Moderate
2023-04-15 20:15:00,15.2,Moderate
2023-04-15 20:30:01,17.8,Moderate
2023-04-15 20:45:00,21.7,Moderate
2023-04-15 21:00:01,35.2,Moderate
2023-04-15 21:15:00,17.7,Moderate
2023-04-15 21:30:01,28.1,Moderate
2023-04-15 21:45:00,15.7,Moderate
2023-04-15 22:00:01,11.3,Good
2023-04-15 22:15:00,26.3,Moderate
